iterations,fitness,time,fevals
0,0.0403949709087,0.130069142,723
10,0.0472868702435,0.245138377,1345
20,0.053702514459,0.346233804,1965
30,0.0628335395696,0.47090186,2604
40,0.0654129826417,0.579096994,3236
50,0.0704628766286,0.693865658,3861
60,0.0655777236991,0.773755806,4500
70,0.0669756948958,0.86503535,5117
80,0.076284493,0.952618271,5755
90,0.0737422712864,1.033928179,6386
100,0.0707212782203,1.107686229,7013
110,0.076569518132,1.195224946,7639
120,0.0805955924606,1.28031269,8273
130,0.0884365347224,1.352029755,8903
140,0.0927949925164,1.393569766,9537
150,0.0926721481295,1.453090031,10175
160,0.0900542924219,1.527922413,10802
170,0.0903245937686,1.576776529,11437
180,0.089628311692,1.625432557,12068
190,0.0926453635433,1.684007037,12703
200,0.0892409691693,1.745178343,13333
210,0.0964447696315,1.803439903,13958
220,0.0919601228703,1.879510787,14581
230,0.0901519861833,1.942705148,15216
240,0.0853064315579,2.000471901,15840
250,0.0950894429235,2.063462858,16483
260,0.101451706173,2.140675325,17094
270,0.0847175330159,2.218827379,17722
280,0.0900193507674,2.28810474,18347
290,0.0867937263649,2.372178249,18970
300,0.0912691537867,2.453032682,19597
310,0.0889353826708,2.531921059,20220
320,0.0960097441371,2.599320115,20848
330,0.090128986062,2.670812221,21472
340,0.0953579829649,2.729705437,22101
350,0.0942629558395,2.787087097,22731
360,0.10245013851,2.843671169,23371
370,0.0950244775174,2.902983325,24003
380,0.0967547806034,2.957116386,24622
390,0.100410826501,3.00633411,25259
400,0.0964312146969,3.079452862,25901
410,0.0990930459608,3.136484296,26534
420,0.104526680255,3.201263536,27163
430,0.101750818177,3.255824999,27805
440,0.0974937181682,3.319011018,28444
450,0.0959287743812,3.380948429,29078
460,0.0943848757588,3.433589498,29702
470,0.0996914030776,3.509670765,30336
480,0.0957410288187,3.576387017,30969
490,0.0972124184577,3.637117214,31622
500,0.101519484643,3.703823777,32264
510,0.0992309717985,3.777700935,32890
520,0.100719352549,3.853008095,33531
530,0.103300155856,3.916778237,34158
540,0.0995796154599,3.951071027,34790
550,0.0997687980732,3.99875307,35427
560,0.0954102905367,4.049536975,36062
570,0.0975858495531,4.113086505,36699
580,0.101246202639,4.16599982,37341
590,0.0964944722285,4.226418295,37983
600,0.0923904540217,4.29702444,38612
610,0.0944096820619,4.361638474,39242
620,0.0882911802918,4.429551266,39851
630,0.0975386896047,4.513039328,40478
640,0.099506204871,4.578568053,41107
650,0.0983671549495,4.636870361,41738
660,0.0886380686817,4.712805243,42357
