iterations,fitness,time,fevals
0,546.0,16.333991795,1000
10,588.0,32.739301537,2100
20,634.0,50.200434378,3200
30,672.0,66.868686342,4300
40,702.0,82.045286897,5400
50,720.0,97.258540224,6500
60,740.0,110.186087571,7600
70,744.0,123.244885174,8700
80,750.0,135.80897252,9800
90,756.0,148.236222078,10900
100,758.0,160.515615357,12000
110,760.0,172.661188081,13100
120,758.0,185.117476885,14200
130,760.0,197.146910695,15300
140,758.0,209.060042128,16400
150,758.0,220.629223224,17500
160,764.0,233.122138882,18600
170,760.0,245.170326178,19700
180,760.0,257.192247073,20800
190,762.0,270.465997671,21900
200,756.0,282.620393679,23000
210,762.0,294.552556977,24100
220,758.0,306.154778793,25200
230,760.0,317.927646799,26300
240,764.0,329.855736667,27400
250,764.0,341.415625992,28500
260,762.0,353.164709426,29600
270,762.0,364.997165353,30700
280,764.0,376.7912327,31800
290,768.0,389.109814995,32900
300,768.0,400.93415501,34000
310,768.0,412.759091661,35100
320,764.0,424.407389606,36200
330,768.0,435.945676789,37300
340,768.0,449.430440893,38400
350,764.0,461.60203002,39500
360,766.0,474.03724921,40600
370,766.0,486.459454947,41700
380,766.0,498.501170067,42800
390,766.0,510.28607657,43900
400,770.0,522.791468291,45000
410,772.0,534.3529501,46100
420,772.0,545.954308093,47200
430,772.0,558.395393736,48300
440,774.0,570.259911189,49400
450,774.0,582.047241023,50500
460,774.0,593.704650643,51600
470,774.0,605.620190361,52700
480,776.0,617.293207772,53800
490,774.0,630.737967604,54900
500,774.0,644.146247391,56000
510,776.0,656.533137561,57100
520,776.0,669.192649633,58200
530,774.0,681.559554639,59300
540,776.0,693.606046717,60400
550,776.0,705.980275797,61500
560,776.0,717.739547017,62600
570,776.0,729.563245646,63700
580,774.0,741.444202396,64800
590,778.0,753.229335532,65900
600,776.0,764.894214616,67000
610,776.0,776.445955949,68100
620,778.0,789.152366543,69200
630,774.0,801.628126108,70300
640,778.0,815.609633315,71400
650,776.0,827.647200734,72500
660,776.0,839.963928023,73600
670,774.0,852.780737247,74700
680,778.0,865.228679699,75800
690,776.0,878.042239779,76900
700,776.0,890.830417714,78000
710,774.0,902.956836406,79100
720,770.0,914.473036175,80200
730,774.0,927.033437043,81300
740,774.0,938.588469148,82400
750,776.0,950.299265708,83500
760,774.0,962.209399676,84600
770,774.0,974.047112862,85700
780,776.0,986.874819591,86800
790,776.0,998.387813566,87900
800,776.0,1010.4189606,89000
810,776.0,1022.18581157,90100
820,774.0,1034.10235007,91200
830,776.0,1045.44077805,92300
840,778.0,1057.30714508,93400
850,776.0,1069.05158691,94500
860,776.0,1080.64198046,95600
870,776.0,1092.16906506,96700
880,776.0,1103.8381475,97800
890,778.0,1115.0548399,98900
900,776.0,1126.51036289,100000
910,774.0,1138.29940551,101100
920,776.0,1149.98997422,102200
930,776.0,1162.20709575,103300
940,776.0,1174.26035777,104400
950,774.0,1185.7104609,105500
960,778.0,1197.57011425,106600
970,778.0,1208.81954065,107700
980,774.0,1219.78324648,108800
990,776.0,1232.35428907,109900
1000,776.0,1245.23017004,111000
1010,778.0,1257.63492654,112100
1020,778.0,1269.78609692,113200
1030,780.0,1281.82910738,114300
1040,776.0,1293.42332454,115400
1050,776.0,1305.10382553,116500
1060,776.0,1317.88994534,117600
1070,776.0,1330.01852787,118700
1080,778.0,1343.18384918,119800
1090,778.0,1355.38522622,120900
1100,778.0,1368.15068024,122000
1110,780.0,1379.68436155,123100
1120,782.0,1391.12107097,124200
1130,782.0,1402.73714184,125300
1140,782.0,1414.54590876,126400
1150,782.0,1426.41496952,127500
1160,782.0,1438.02308997,128600
1170,780.0,1450.17973506,129700
1180,784.0,1462.17234866,130800
1190,786.0,1473.91334655,131900
1200,784.0,1485.50392258,133000
1210,786.0,1497.34983527,134100
1220,786.0,1509.02535276,135200
1230,786.0,1520.7500988,136300
1240,784.0,1533.07133206,137400
1250,788.0,1544.65665127,138500
1260,784.0,1556.42766552,139600
1270,786.0,1568.42956711,140700
1280,788.0,1580.74694749,141800
1290,788.0,1592.70551997,142900
1300,786.0,1604.66108762,144000
1310,790.0,1616.16221344,145100
1320,788.0,1627.59186905,146200
1330,790.0,1638.74067157,147300
1340,792.0,1650.36167037,148400
1350,790.0,1661.85003402,149500
1360,792.0,1673.06260084,150600
1370,792.0,1684.49720735,151700
1380,792.0,1695.91612549,152800
1390,790.0,1708.74376842,153900
1400,794.0,1719.95610482,155000
1410,794.0,1731.28450302,156100
1420,792.0,1742.80214131,157200
1430,794.0,1754.76246924,158300
1440,792.0,1766.30881198,159400
1450,790.0,1778.26701854,160500
1460,790.0,1789.86003284,161600
1470,792.0,1801.51708701,162700
1480,790.0,1813.15841561,163800
1490,792.0,1824.88464601,164900
1500,790.0,1836.83848493,166000
1510,790.0,1849.10767899,167100
1520,792.0,1860.88002398,168200
1530,792.0,1872.50218898,169300
1540,790.0,1885.05142164,170400
1550,788.0,1896.57275601,171500
1560,788.0,1908.07616921,172600
1570,790.0,1919.64869697,173700
1580,792.0,1931.11822128,174800
1590,790.0,1942.29275456,175900
1600,792.0,1953.59029871,177000
1610,792.0,1965.24323841,178100
1620,792.0,1977.40497776,179200
1630,792.0,1988.99190815,180300
1640,794.0,2000.85859987,181400
1650,790.0,2012.62699086,182500
1660,792.0,2024.04168617,183600
1670,790.0,2035.69766771,184700
1680,792.0,2047.27485459,185800
1690,794.0,2058.80096506,186900
1700,792.0,2071.82829157,188000
1710,794.0,2084.18300165,189100
1720,794.0,2095.80381782,190200
1730,794.0,2107.71237336,191300
1740,794.0,2119.25303741,192400
1750,794.0,2130.75211278,193500
1760,794.0,2143.47747045,194600
1770,792.0,2155.74481814,195700
1780,794.0,2167.62666366,196800
1790,796.0,2179.40916769,197900
1800,794.0,2191.10868938,199000
1810,796.0,2202.66999372,200100
1820,796.0,2214.23434873,201200
1830,796.0,2227.00255969,202300
1840,794.0,2238.66989606,203400
1850,794.0,2251.05743614,204500
1860,794.0,2263.00976295,205600
1870,796.0,2274.83485509,206700
1880,796.0,2286.45276033,207800
1890,796.0,2298.24682056,208900
1900,796.0,2310.09784332,210000
1910,794.0,2322.13021535,211100
1920,796.0,2333.62416386,212200
1930,794.0,2345.24175302,213300
1940,796.0,2356.69679185,214400
1950,796.0,2368.68809835,215500
1960,796.0,2380.50500573,216600
1970,794.0,2392.38908003,217700
1980,796.0,2404.27983482,218800
1990,794.0,2415.84882273,219900
2000,794.0,2428.76559711,221000
2010,794.0,2441.5452705,222100
2020,796.0,2453.24698589,223200
2030,794.0,2464.74269729,224300
2040,796.0,2476.44898195,225400
2050,796.0,2488.10373331,226500
2060,794.0,2500.13030421,227600
2070,796.0,2512.11539996,228700
2080,796.0,2523.86795046,229800
2090,798.0,2535.56093528,230900
2100,798.0,2547.12897368,232000
2110,798.0,2558.63088916,233100
2120,800.0,2570.03213701,234200
2130,796.0,2581.62713123,235300
2140,798.0,2593.17857942,236400
2150,798.0,2605.13228119,237500
2160,796.0,2617.15807431,238600
2170,796.0,2628.65326479,239700
2180,798.0,2641.28149319,240800
2190,796.0,2652.7483276,241900
2200,796.0,2664.15958025,243000
2210,798.0,2675.3327255,244100
2220,798.0,2687.41207995,245200
2230,800.0,2699.12630995,246300
2240,798.0,2710.37201254,247400
2250,794.0,2722.61386029,248500
2260,800.0,2734.27176916,249600
2270,800.0,2745.91488055,250700
2280,800.0,2757.30651024,251800
2290,800.0,2769.11101355,252900
2300,800.0,2781.56411615,254000
2310,798.0,2793.49551521,255100
2320,798.0,2806.19883308,256200
2330,800.0,2818.39669644,257300
2340,800.0,2830.50745146,258400
2350,798.0,2842.28035293,259500
2360,798.0,2853.78197646,260600
2370,798.0,2865.43179303,261700
2380,800.0,2876.96798552,262800
2390,798.0,2888.22677517,263900
2400,798.0,2899.41632174,265000
2410,798.0,2910.99129859,266100
2420,800.0,2922.82247532,267200
2430,798.0,2934.4443305,268300
2440,798.0,2946.37108627,269400
2450,800.0,2958.00462648,270500
2460,798.0,2969.93060395,271600
2470,798.0,2981.36386632,272700
2480,798.0,2992.71203009,273800
2490,800.0,3004.58329063,274900
2500,800.0,3016.0659623,276000
2510,800.0,3027.66085191,277100
2520,798.0,3039.43757988,278200
2530,796.0,3050.9021847,279300
2540,798.0,3062.65536794,280400
2550,800.0,3073.99210516,281500
2560,798.0,3085.95519553,282600
2570,798.0,3096.95541128,283700
2580,798.0,3108.32674432,284800
2590,798.0,3119.9582458,285900
2600,800.0,3131.42139737,287000
2610,798.0,3142.71586727,288100
2620,802.0,3154.12246487,289200
2630,800.0,3165.59804929,290300
2640,798.0,3177.19320972,291400
2650,796.0,3188.69156306,292500
2660,796.0,3200.31334822,293600
2670,800.0,3211.84805786,294700
2680,800.0,3223.40061356,295800
2690,800.0,3234.7775054,296900
2700,800.0,3246.44633682,298000
2710,800.0,3257.80725175,299100
2720,798.0,3269.78868373,300200
2730,798.0,3281.30369237,301300
2740,800.0,3292.89291641,302400
