iterations,fitness,time,fevals
0,569.0,16.169126417,1000
10,620.0,32.399974274,2100
20,660.0,46.315924109,3200
30,694.0,58.505114661,4300
40,704.0,69.890241463,5400
50,712.0,81.4956095,6500
60,716.0,92.532446196,7600
70,722.0,103.527350536,8700
80,720.0,114.323295644,9800
90,720.0,125.40541972,10900
100,722.0,136.264056639,12000
110,720.0,147.080380456,13100
120,720.0,157.770418531,14200
130,720.0,167.944348799,15300
140,720.0,178.897794665,16400
150,724.0,189.830511986,17500
160,730.0,200.981143232,18600
170,730.0,213.400447975,19700
180,726.0,224.279743329,20800
190,726.0,235.079193572,21900
200,728.0,246.401696287,23000
210,728.0,257.163890426,24100
220,730.0,267.733359737,25200
230,728.0,278.777767527,26300
240,730.0,289.54105089,27400
250,728.0,299.993040711,28500
260,732.0,311.03763925,29600
270,728.0,322.567260897,30700
280,728.0,334.114153234,31800
290,728.0,345.440610211,32900
300,730.0,358.270278558,34000
310,730.0,370.473657678,35100
320,730.0,382.362210483,36200
330,730.0,393.124576503,37300
340,732.0,404.349867175,38400
350,732.0,415.025939926,39500
360,736.0,427.507807421,40600
370,736.0,439.257165229,41700
380,734.0,451.523584053,42800
390,736.0,463.329653396,43900
400,734.0,474.374620516,45000
410,734.0,485.541527913,46100
420,734.0,497.062055445,47200
430,734.0,507.920027446,48300
440,734.0,518.662009791,49400
450,734.0,529.938147828,50500
460,736.0,540.670603688,51600
470,736.0,551.772572448,52700
480,734.0,563.300243982,53800
490,736.0,574.653377959,54900
500,736.0,586.928620518,56000
510,738.0,598.31046653,57100
520,736.0,609.226739336,58200
530,736.0,620.459783564,59300
540,736.0,631.895831312,60400
550,738.0,643.065874546,61500
560,736.0,653.978986433,62600
570,738.0,664.861192788,63700
580,736.0,675.703356226,64800
590,736.0,687.519136184,65900
600,734.0,698.524923063,67000
610,736.0,709.687497943,68100
620,736.0,720.388460894,69200
630,736.0,731.212688429,70300
640,738.0,741.856630556,71400
650,738.0,752.907683788,72500
660,738.0,764.037579013,73600
670,738.0,775.48048504,74700
680,740.0,786.524961319,75800
690,736.0,797.457892333,76900
700,738.0,808.410780892,78000
710,742.0,819.190669789,79100
720,742.0,829.976418719,80200
730,742.0,842.088479444,81300
740,740.0,853.097467737,82400
750,740.0,864.697633179,83500
760,744.0,876.120730495,84600
770,742.0,886.917983263,85700
780,746.0,897.93757838,86800
790,746.0,910.358503,87900
800,746.0,922.074037036,89000
810,746.0,933.390030488,90100
820,746.0,944.998036255,91200
830,748.0,957.045263394,92300
840,752.0,969.207917765,93400
850,750.0,980.553704636,94500
860,752.0,992.696599512,95600
870,752.0,1004.11681326,96700
880,752.0,1014.92315351,97800
890,752.0,1025.73154605,98900
900,752.0,1037.08958842,100000
910,752.0,1049.5628046,101100
920,750.0,1064.43635465,102200
930,752.0,1075.54409465,103300
940,752.0,1086.51714754,104400
950,752.0,1097.80018624,105500
960,752.0,1110.24762608,106600
970,752.0,1122.33447679,107700
980,754.0,1134.41112675,108800
990,752.0,1145.01588659,109900
1000,752.0,1155.93121945,111000
1010,752.0,1167.16801049,112100
1020,752.0,1179.18247996,113200
1030,752.0,1191.61424456,114300
1040,752.0,1204.42626437,115400
1050,752.0,1217.46288112,116500
1060,752.0,1230.35733496,117600
1070,752.0,1244.50300636,118700
1080,752.0,1258.03615202,119800
1090,752.0,1273.26894295,120900
1100,754.0,1286.54151087,122000
1110,754.0,1298.71175244,123100
1120,752.0,1313.78875699,124200
1130,752.0,1326.70060074,125300
1140,752.0,1338.47258524,126400
1150,752.0,1351.08882117,127500
1160,752.0,1366.16810484,128600
1170,752.0,1379.69144871,129700
1180,754.0,1393.50858614,130800
1190,752.0,1404.54542072,131900
1200,752.0,1415.7545662,133000
1210,754.0,1426.76061008,134100
1220,756.0,1437.50512083,135200
1230,756.0,1448.42887966,136300
1240,756.0,1459.4445146,137400
1250,756.0,1470.17926501,138500
1260,754.0,1481.15033547,139600
1270,756.0,1492.14773235,140700
1280,756.0,1503.24325655,141800
1290,756.0,1514.14022301,142900
1300,756.0,1525.6989286,144000
1310,758.0,1537.31769002,145100
1320,758.0,1549.11279357,146200
1330,758.0,1560.45707673,147300
1340,760.0,1571.3214907,148400
1350,758.0,1582.02973562,149500
1360,758.0,1592.74074944,150600
1370,756.0,1603.93406172,151700
1380,758.0,1614.81321867,152800
1390,760.0,1625.28825831,153900
1400,758.0,1636.3544365,155000
1410,760.0,1647.23601006,156100
1420,758.0,1657.92934368,157200
1430,758.0,1669.09175792,158300
1440,756.0,1680.38726699,159400
1450,758.0,1691.23195955,160500
1460,758.0,1702.0646635,161600
1470,758.0,1712.85862377,162700
1480,758.0,1723.62137252,163800
1490,762.0,1734.36233543,164900
1500,760.0,1745.30209131,166000
1510,760.0,1756.01831563,167100
1520,760.0,1766.94620755,168200
1530,762.0,1777.88060811,169300
1540,762.0,1789.08539407,170400
1550,764.0,1800.00747981,171500
1560,762.0,1811.25084023,172600
1570,764.0,1822.24197915,173700
1580,762.0,1833.20576508,174800
1590,762.0,1843.40068557,175900
1600,764.0,1854.12230547,177000
1610,762.0,1865.17575373,178100
1620,762.0,1876.14718768,179200
1630,762.0,1887.55190227,180300
1640,762.0,1898.31525131,181400
1650,762.0,1909.32667688,182500
1660,762.0,1920.49542793,183600
1670,762.0,1931.60484218,184700
1680,762.0,1942.91003022,185800
1690,764.0,1954.11644043,186900
1700,764.0,1965.35510896,188000
1710,762.0,1976.12896745,189100
1720,762.0,1986.97646699,190200
1730,764.0,1998.44413572,191300
1740,762.0,2009.25550502,192400
1750,762.0,2020.23772636,193500
1760,762.0,2030.79750154,194600
1770,760.0,2042.59169979,195700
1780,762.0,2054.83547333,196800
1790,762.0,2066.67225514,197900
1800,762.0,2079.50723388,199000
1810,762.0,2091.06670085,200100
1820,762.0,2102.90276873,201200
1830,762.0,2115.2456589,202300
1840,762.0,2127.30064034,203400
1850,762.0,2138.7078806,204500
1860,762.0,2151.91577294,205600
1870,762.0,2166.40994922,206700
1880,762.0,2178.37817919,207800
1890,762.0,2190.21573441,208900
1900,762.0,2202.64475345,210000
1910,762.0,2214.00525638,211100
1920,764.0,2225.76396309,212200
1930,760.0,2237.74424878,213300
1940,762.0,2249.11841235,214400
1950,762.0,2260.80951553,215500
1960,764.0,2271.91703516,216600
1970,764.0,2282.6110712,217700
1980,764.0,2294.00479254,218800
1990,764.0,2304.6964856,219900
2000,766.0,2315.42626779,221000
2010,766.0,2326.3798188,222100
2020,766.0,2337.2294459,223200
2030,768.0,2349.72963892,224300
2040,768.0,2361.6926732,225400
2050,768.0,2373.98456194,226500
2060,768.0,2384.9303701,227600
2070,766.0,2395.56341506,228700
2080,768.0,2407.17077842,229800
2090,768.0,2418.32349681,230900
2100,768.0,2429.18334266,232000
2110,768.0,2441.26039871,233100
