iterations,fitness,time,fevals
0,527.0,0.007493328,651
10,520.0,0.01386887,1202
20,530.0,0.023229417,1740
30,525.0,0.029610808,2283
40,527.0,0.034572785,2840
50,537.0,0.041056029,3387
60,542.0,0.047796008,3935
70,539.0,0.054582474,4478
80,543.0,0.064105831,5026
90,541.0,0.069783701,5567
100,539.0,0.075587553,6109
110,542.0,0.079896187,6650
120,542.0,0.085794011,7193
130,544.0,0.089186699,7738
140,546.0,0.092338404,8282
150,540.0,0.097637948,8827
160,542.0,0.101333823,9378
170,540.0,0.104692201,9921
180,539.0,0.118896114,10474
190,536.0,0.122706124,11024
200,535.0,0.135267863,11574
210,537.0,0.138987354,12124
220,532.0,0.142768856,12672
230,529.0,0.150394605,13209
240,534.0,0.153602079,13746
250,538.0,0.156973472,14298
260,539.0,0.164370451,14846
270,541.0,0.168101178,15393
280,535.0,0.17243073,15945
290,539.0,0.183782191,16494
300,539.0,0.19220118,17047
310,537.0,0.195921765,17588
320,535.0,0.204288671,18130
330,533.0,0.211914537,18684
340,537.0,0.215587683,19236
350,533.0,0.226376846,19784
360,537.0,0.230466336,20334
370,539.0,0.235527295,20888
380,537.0,0.239774775,21441
390,537.0,0.243103808,21987
400,537.0,0.246307316,22535
410,539.0,0.249318967,23083
420,539.0,0.252571988,23633
430,533.0,0.258320986,24182
440,537.0,0.261983063,24721
450,539.0,0.266102239,25270
460,541.0,0.269582879,25815
470,535.0,0.273622815,26362
480,535.0,0.280002647,26912
490,535.0,0.2839763,27459
500,537.0,0.29030235,28010
510,537.0,0.296088388,28556
520,535.0,0.299423419,29098
530,537.0,0.308090248,29644
540,537.0,0.312024293,30197
550,537.0,0.3159057,30752
560,537.0,0.319509928,31299
570,537.0,0.32293372,31850
580,541.0,0.327554871,32394
590,539.0,0.330917875,32943
600,539.0,0.339388327,33491
610,539.0,0.342683674,34038
620,539.0,0.345979888,34586
630,541.0,0.350841682,35134
640,539.0,0.354191612,35680
650,539.0,0.357611724,36229
660,537.0,0.366660327,36771
670,537.0,0.370774016,37325
680,539.0,0.379033641,37875
690,541.0,0.383128181,38429
700,543.0,0.386868953,38985
710,541.0,0.390402069,39524
720,541.0,0.3946682,40072
730,543.0,0.401574254,40626
740,545.0,0.404561466,41172
750,543.0,0.407662317,41714
760,541.0,0.414901831,42262
770,545.0,0.419501297,42816
780,547.0,0.424277036,43360
790,545.0,0.427591846,43902
800,545.0,0.43099465,44444
810,543.0,0.435503617,44993
820,543.0,0.438811952,45547
830,543.0,0.441726499,46097
840,543.0,0.44545653,46642
850,543.0,0.449997998,47189
860,541.0,0.453110957,47740
870,543.0,0.461759521,48283
880,547.0,0.465107827,48826
890,545.0,0.4704292,49375
900,547.0,0.473621842,49923
910,543.0,0.477059453,50460
920,541.0,0.480020606,51002
930,541.0,0.484017289,51545
940,547.0,0.489550151,52099
950,545.0,0.492636037,52644
960,545.0,0.496742627,53183
970,547.0,0.501998728,53734
980,545.0,0.506421796,54289
990,545.0,0.510949215,54840
1000,547.0,0.516434024,55389
1010,549.0,0.520394952,55939
1020,551.0,0.525042713,56486
1030,551.0,0.5280885,57041
1040,547.0,0.531079523,57589
1050,547.0,0.535374067,58140
1060,547.0,0.54075571,58690
1070,549.0,0.545180349,59238
1080,549.0,0.548413329,59787
1090,549.0,0.551406316,60334
1100,551.0,0.554901779,60890
1110,551.0,0.564276627,61436
1120,549.0,0.567902678,61989
1130,553.0,0.571425183,62543
1140,553.0,0.575100439,63096
1150,549.0,0.579962709,63649
1160,549.0,0.583653357,64203
1170,547.0,0.598075029,64749
1180,545.0,0.60234115,65292
1190,547.0,0.606941083,65843
1200,545.0,0.613735659,66394
1210,547.0,0.616956318,66939
1220,545.0,0.620186863,67487
1230,547.0,0.623444873,68032
1240,549.0,0.627455996,68578
1250,545.0,0.631866527,69125
1260,547.0,0.635486733,69668
1270,549.0,0.638492213,70212
1280,545.0,0.642957946,70761
1290,545.0,0.646556723,71305
1300,545.0,0.649811517,71851
1310,543.0,0.652778062,72387
1320,545.0,0.65689966,72933
1330,543.0,0.661528778,73477
1340,545.0,0.664952513,74023
1350,545.0,0.66806312,74567
1360,543.0,0.67155027,75116
1370,541.0,0.683751443,75663
1380,541.0,0.687206279,76214
1390,539.0,0.700427358,76759
1400,541.0,0.704141903,77311
1410,539.0,0.707773071,77867
1420,539.0,0.711218143,78415
1430,537.0,0.719880039,78963
1440,539.0,0.723378427,79510
1450,539.0,0.726560846,80062
1460,537.0,0.730166268,80614
1470,537.0,0.735777376,81170
1480,537.0,0.740234917,81721
1490,541.0,0.743543201,82271
1500,539.0,0.747179918,82829
1510,539.0,0.751168444,83375
1520,541.0,0.758118323,83922
1530,541.0,0.76307414,84471
1540,543.0,0.767539311,85012
1550,541.0,0.770624283,85561
1560,543.0,0.773637053,86106
1570,545.0,0.77786001,86653
1580,541.0,0.781979599,87209
1590,543.0,0.785562302,87758
1600,543.0,0.789108616,88300
1610,543.0,0.792444842,88845
1620,541.0,0.803712827,89392
1630,543.0,0.808307823,89930
1640,539.0,0.813098802,90476
1650,537.0,0.822271235,91018
1660,537.0,0.825274334,91563
1670,537.0,0.832231784,92108
1680,535.0,0.835774571,92649
1690,537.0,0.839067124,93192
1700,539.0,0.842980805,93742
1710,539.0,0.846214615,94278
1720,539.0,0.849349565,94828
1730,539.0,0.853520644,95380
1740,539.0,0.857613402,95928
1750,541.0,0.861511292,96478
1760,539.0,0.866372809,97023
1770,537.0,0.870524478,97577
1780,537.0,0.874385273,98136
1790,537.0,0.887008104,98677
1800,537.0,0.892309045,99228
1810,537.0,0.897390492,99772
1820,535.0,0.900515138,100317
1830,537.0,0.907823798,100855
1840,535.0,0.912125998,101405
1850,537.0,0.916318535,101949
1860,537.0,0.920520251,102493
1870,537.0,0.927171204,103034
1880,539.0,0.93035574,103578
1890,539.0,0.933652081,104126
1900,539.0,0.937682776,104672
1910,541.0,0.941400738,105218
1920,535.0,0.946791185,105763
1930,535.0,0.95112806,106304
1940,535.0,0.955077584,106846
1950,535.0,0.958979362,107396
1960,535.0,0.962469521,107952
1970,535.0,0.965948902,108499
1980,537.0,0.969088486,109043
1990,537.0,0.973235588,109593
2000,537.0,0.976826976,110143
2010,535.0,0.981558433,110689
2020,537.0,0.9852793,111245
2030,539.0,0.989526218,111789
2040,541.0,0.99246751,112333
2050,539.0,0.99559055,112884
2060,541.0,1.013607056,113432
2070,539.0,1.017100412,113987
2080,537.0,1.020534451,114530
2090,539.0,1.024267929,115079
2100,539.0,1.027718351,115629
2110,539.0,1.031395355,116182
2120,541.0,1.03616376,116731
2130,539.0,1.039505733,117275
2140,541.0,1.042534811,117824
2150,541.0,1.046166032,118366
2160,543.0,1.05383718,118908
2170,541.0,1.057287528,119446
2180,543.0,1.061171417,119996
2190,541.0,1.065409323,120531
2200,539.0,1.068363139,121078
2210,543.0,1.072845875,121620
2220,541.0,1.076831266,122175
2230,539.0,1.086704831,122726
2240,541.0,1.089859649,123275
2250,541.0,1.093653951,123824
2260,543.0,1.097882216,124368
2270,545.0,1.101959876,124907
2280,547.0,1.105708437,125454
2290,545.0,1.109009252,125997
2300,545.0,1.115775265,126544
2310,541.0,1.119699352,127094
2320,541.0,1.122935162,127635
2330,539.0,1.126572401,128183
2340,543.0,1.130918979,128736
2350,541.0,1.136341037,129281
2360,543.0,1.140807052,129837
2370,545.0,1.144495239,130381
2380,543.0,1.149343809,130928
2390,539.0,1.156330413,131473
2400,544.0,1.160758286,132021
2410,539.0,1.164031072,132567
2420,543.0,1.168440741,133111
2430,543.0,1.172200999,133667
2440,541.0,1.17618687,134212
2450,541.0,1.181943256,134758
2460,543.0,1.187275688,135301
2470,543.0,1.190893966,135840
2480,545.0,1.198030021,136387
2490,543.0,1.201275218,136935
2500,543.0,1.205083629,137479
2510,543.0,1.210645676,138030
2520,545.0,1.214238978,138573
2530,551.0,1.217504239,139128
2540,549.0,1.221280958,139673
2550,549.0,1.224684252,140225
2560,545.0,1.233625048,140763
2570,547.0,1.236966896,141312
2580,549.0,1.243339322,141863
2590,549.0,1.246760516,142409
2600,547.0,1.251507797,142961
