iterations,fitness,time,fevals
0,498.0,2.82159999969e-05,11
10,492.0,4.8428999996e-05,21
20,488.0,7.25819999943e-05,31
30,484.0,9.09829999927e-05,41
40,486.0,0.000109824999996,51
50,486.0,0.000190810999996,61
60,480.0,0.000242469,71
70,478.0,0.000261926,81
80,482.0,0.000295052000006,91
90,488.0,0.000312916000006,101
100,486.0,0.000330815000005,111
110,486.0,0.000349561000007,121
120,488.0,0.000368632000011,131
130,490.0,0.000402286000011,141
140,490.0,0.000424885000015,151
150,490.0,0.000444677000019,161
160,486.0,0.000574986000018,171
170,484.0,0.000593856000016,181
180,482.0,0.000612674000017,191
190,482.0,0.000631150000018,201
200,488.0,0.000648639000019,211
210,490.0,0.000667144000019,221
220,486.0,0.000802075000017,231
230,490.0,0.000819966000023,241
240,496.0,0.000933082000024,251
250,500.0,0.000955735000026,261
260,496.0,0.000974556000024,271
270,504.0,0.000992604000025,281
280,504.0,0.00101125400003,291
290,502.0,0.00103193000002,301
300,502.0,0.00105260200002,311
310,502.0,0.00108656800002,321
320,498.0,0.00110951500002,331
330,498.0,0.00112988700002,341
340,498.0,0.00115745400002,351
350,500.0,0.00117774800001,361
360,496.0,0.00119648800001,371
370,494.0,0.00124043400001,381
380,496.0,0.00126232300001,391
390,494.0,0.00128297600001,401
400,496.0,0.00130140800001,411
410,500.0,0.00131915800001,421
420,500.0,0.00133795000001,431
430,502.0,0.001366039,441
440,504.0,0.00139168700001,451
450,506.0,0.00141251100001,461
460,510.0,0.00143105000001,471
470,510.0,0.001465573,481
480,510.0,0.00148242200001,491
490,512.0,0.001499794,501
500,514.0,0.001520023,511
510,514.0,0.001540655,521
520,516.0,0.001559339,531
530,518.0,0.001577264,541
540,520.0,0.001594194,551
550,528.0,0.001611079,561
560,530.0,0.001628468,571
570,530.0,0.001656792,581
580,534.0,0.00167736,591
590,538.0,0.00169625,601
600,538.0,0.00171533,611
610,542.0,0.00173964900001,621
620,546.0,0.00175818700001,631
630,548.0,0.001776259,641
640,550.0,0.001793563,651
650,550.0,0.00181204499999,661
660,552.0,0.001831034,671
670,552.0,0.001848709,681
680,556.0,0.001866169,691
690,556.0,0.00188500399999,701
700,556.0,0.00192453,711
710,558.0,0.001946487,721
720,558.0,0.001967369,731
730,562.0,0.001991489,741
740,564.0,0.002013999,751
750,564.0,0.002042196,761
760,570.0,0.002060892,771
770,570.0,0.002085374,781
780,574.0,0.002105165,791
790,576.0,0.00212479499999,801
800,578.0,0.002143756,811
810,580.0,0.00216205699999,821
820,584.0,0.00218418199999,831
830,584.0,0.00220145299999,841
840,586.0,0.00222085099999,851
850,588.0,0.00224023799998,861
860,590.0,0.00225888299999,871
870,592.0,0.00227905899999,881
880,594.0,0.00229800799998,891
890,594.0,0.00231779199998,901
900,596.0,0.00233587999998,911
910,596.0,0.00235465299998,921
920,598.0,0.00237349299998,931
930,600.0,0.00239177199997,941
940,602.0,0.00240979399997,951
950,602.0,0.00243020999997,961
960,602.0,0.00245207799997,971
970,602.0,0.00247847899997,981
980,602.0,0.00250725299997,991
990,602.0,0.00253008599997,1001
1000,602.0,0.00254827999997,1011
1010,606.0,0.00257207999997,1021
1020,606.0,0.00259215499997,1031
1030,610.0,0.00262661799997,1041
1040,610.0,0.00264693499997,1051
1050,614.0,0.00271113899998,1061
1060,614.0,0.00274678899998,1071
1070,616.0,0.00277364799998,1081
1080,616.0,0.00280067899998,1091
1090,616.0,0.00283319799998,1101
1100,618.0,0.00285315099998,1111
1110,620.0,0.00287308599998,1121
1120,620.0,0.00289371799998,1131
1130,620.0,0.00292855099998,1141
1140,620.0,0.00294947599998,1151
1150,620.0,0.00299183199998,1161
1160,622.0,0.00301977999998,1171
1170,624.0,0.00304947199999,1181
1180,624.0,0.00308054899998,1191
1190,626.0,0.00310735399998,1201
1200,626.0,0.00312744599998,1211
1210,628.0,0.00314634699998,1221
1220,628.0,0.00316559999998,1231
1230,628.0,0.00318632199998,1241
1240,628.0,0.00320565199998,1251
1250,628.0,0.00322378099997,1261
1260,628.0,0.00324164799998,1271
1270,632.0,0.00326519699998,1281
1280,632.0,0.00328957699998,1291
1290,636.0,0.00331457799999,1301
1300,638.0,0.00333584699998,1311
1310,638.0,0.00335418399998,1321
1320,640.0,0.00337490199998,1331
1330,640.0,0.00339802399998,1341
1340,640.0,0.00341771799997,1351
1350,642.0,0.00344453699998,1361
1360,642.0,0.00346520699998,1371
1370,642.0,0.00348476599999,1381
1380,644.0,0.00350446099998,1391
1390,644.0,0.00352467899999,1401
1400,646.0,0.00354668499999,1411
1410,646.0,0.00356762999999,1421
1420,646.0,0.00358933999999,1431
1430,646.0,0.00362006799999,1441
1440,646.0,0.00364062399998,1451
1450,648.0,0.00366682299998,1461
1460,648.0,0.00369316899998,1471
1470,648.0,0.00371391699998,1481
1480,652.0,0.00373406599998,1491
1490,654.0,0.00375750899998,1501
1500,654.0,0.00377613399998,1511
1510,658.0,0.00379590799999,1521
1520,662.0,0.00381555599999,1531
1530,662.0,0.00383586199999,1541
1540,662.0,0.00385563399998,1551
1550,666.0,0.00387549599998,1561
1560,666.0,0.00389547199998,1571
1570,666.0,0.00391579299998,1581
1580,666.0,0.00393713699999,1591
1590,666.0,0.00395594799998,1601
1600,666.0,0.00397489899999,1611
1610,668.0,0.00399498599998,1621
1620,670.0,0.00401307599998,1631
1630,670.0,0.00403420499998,1641
1640,670.0,0.00405422999998,1651
1650,672.0,0.00407386699998,1661
1660,672.0,0.00409282499998,1671
1670,672.0,0.00411184999998,1681
1680,674.0,0.00413202799998,1691
1690,676.0,0.00415201099998,1701
1700,676.0,0.00417185299998,1711
1710,678.0,0.00419237699998,1721
1720,678.0,0.00421266199998,1731
1730,680.0,0.00423877599998,1741
1740,680.0,0.00426387399997,1751
1750,680.0,0.00429062099997,1761
1760,680.0,0.00431126799997,1771
1770,680.0,0.00433096399998,1781
1780,680.0,0.00435110299998,1791
1790,682.0,0.00437170299998,1801
1800,682.0,0.00439011199997,1811
1810,682.0,0.00440955999997,1821
1820,682.0,0.00442897299997,1831
1830,684.0,0.00444942899997,1841
1840,686.0,0.00446993799996,1851
1850,688.0,0.00449186999997,1861
1860,688.0,0.00451281199997,1871
1870,688.0,0.00453236799996,1881
1880,688.0,0.00455222699996,1891
1890,690.0,0.00457255699996,1901
1900,692.0,0.00459392499996,1911
1910,694.0,0.00461344499995,1921
1920,696.0,0.00463894399995,1931
1930,696.0,0.00465971599995,1941
1940,698.0,0.00468333099995,1951
1950,698.0,0.00470776299995,1961
1960,700.0,0.00472984099995,1971
1970,702.0,0.00475213099995,1981
1980,702.0,0.00477168899995,1991
1990,702.0,0.00479425999995,2001
2000,702.0,0.00481318399996,2011
2010,702.0,0.00483258399996,2021
2020,702.0,0.00485232899996,2031
2030,702.0,0.00487767399996,2041
2040,702.0,0.00489949599996,2051
2050,704.0,0.00492107099996,2061
2060,704.0,0.00494174699995,2071
2070,704.0,0.00496527799995,2081
2080,708.0,0.00499559299995,2091
2090,710.0,0.00501623999995,2101
2100,712.0,0.00504062599995,2111
2110,714.0,0.00506084999995,2121
2120,716.0,0.00508251199995,2131
2130,716.0,0.00510943599996,2141
2140,718.0,0.00513182499996,2151
2150,722.0,0.00515513899996,2161
2160,722.0,0.00517373399996,2171
2170,724.0,0.00519439999996,2181
2180,726.0,0.00521397799996,2191
2190,726.0,0.00523462999996,2201
2200,728.0,0.00526225899996,2211
2210,728.0,0.00528796899995,2221
2220,730.0,0.00530840699995,2231
2230,730.0,0.00532901799995,2241
2240,730.0,0.00534937399995,2251
2250,730.0,0.00536946499994,2261
2260,732.0,0.00539119799994,2271
2270,732.0,0.00541146799994,2281
2280,732.0,0.00543400599994,2291
2290,732.0,0.00545451399994,2301
2300,732.0,0.00547360199995,2311
2310,732.0,0.00550025399995,2321
2320,732.0,0.00552655899995,2331
2330,732.0,0.00554663399995,2341
2340,732.0,0.00556607199995,2351
2350,732.0,0.00558523499996,2361
2360,732.0,0.00560509999995,2371
2370,732.0,0.00562433599995,2381
2380,734.0,0.00564442599995,2391
2390,734.0,0.00566433999996,2401
2400,734.0,0.00568823499996,2411
2410,734.0,0.00570870899995,2421
2420,734.0,0.00584211799995,2431
2430,734.0,0.00586411099995,2441
2440,736.0,0.00588409499995,2451
2450,738.0,0.00590967299995,2461
2460,738.0,0.00593279999995,2471
2470,738.0,0.00595318899995,2481
2480,738.0,0.00597335799996,2491
2490,738.0,0.00599653099996,2501
2500,738.0,0.00601699599996,2511
2510,738.0,0.00603769299995,2521
2520,738.0,0.00605878099996,2531
2530,738.0,0.00608036099996,2541
2540,738.0,0.00610356999996,2551
2550,738.0,0.00612376499996,2561
2560,738.0,0.00614333199996,2571
2570,738.0,0.00616391299996,2581
2580,738.0,0.00618433399995,2591
2590,738.0,0.00620703099995,2601
2600,738.0,0.00625282199995,2611
2610,738.0,0.00627449799995,2621
2620,738.0,0.00629661099995,2631
2630,738.0,0.00631715199996,2641
2640,738.0,0.00633740399996,2651
2650,738.0,0.00635702599995,2661
2660,738.0,0.00638505499995,2671
2670,738.0,0.00640718799995,2681
2680,740.0,0.00642702699995,2691
2690,740.0,0.00644778299995,2701
2700,740.0,0.00647687199995,2711
2710,740.0,0.00649715799995,2721
2720,740.0,0.00651783599996,2731
2730,742.0,0.00657656599996,2741
2740,742.0,0.00661257899996,2751
2750,742.0,0.00663612499996,2761
2760,742.0,0.00665612799996,2771
2770,742.0,0.00667798999996,2781
2780,742.0,0.00670616299995,2791
2790,742.0,0.00676837899995,2801
2800,744.0,0.00679120099995,2811
2810,746.0,0.00681608699995,2821
2820,746.0,0.00683845399995,2831
2830,746.0,0.00685884999996,2841
2840,748.0,0.00687965399996,2851
2850,748.0,0.00690308399996,2861
2860,748.0,0.00692269899996,2871
2870,750.0,0.00694451999996,2881
2880,750.0,0.00697237699996,2891
2890,750.0,0.00699875499996,2901
2900,750.0,0.00701840099996,2911
2910,750.0,0.00715216699996,2921
2920,750.0,0.00717189099996,2931
2930,750.0,0.00720637999996,2941
2940,752.0,0.00722673499995,2951
2950,754.0,0.00724802299996,2961
2960,754.0,0.00727049599996,2971
2970,754.0,0.00729253699996,2981
2980,754.0,0.00731370499996,2991
2990,754.0,0.00734234799996,3001
3000,754.0,0.00736618699996,3011
