iterations,fitness,time,fevals
0,466.0,2.93340000042e-05,11
10,468.0,5.57800000038e-05,21
20,468.0,7.68980000032e-05,31
30,468.0,0.000116597000002,41
40,470.0,0.000135688,51
50,472.0,0.000156785000001,61
60,474.0,0.000177493000002,71
70,478.0,0.000197525000004,81
80,482.0,0.000217694000007,91
90,482.0,0.000239360000009,101
100,488.0,0.000262199000012,111
110,490.0,0.000293762000013,121
120,490.0,0.000312846000014,131
130,490.0,0.000334845000012,141
140,496.0,0.000358040000009,151
150,500.0,0.00039008800001,161
160,504.0,0.000415099000008,171
170,506.0,0.000435643000003,181
180,510.0,0.000463941000007,191
190,514.0,0.000484625000006,201
200,516.0,0.000500070000008,211
210,516.0,0.000530667000007,221
220,518.0,0.000550162000003,231
230,522.0,0.000570146000001,241
240,528.0,0.000599229000002,251
250,530.0,0.000637352000005,261
260,530.0,0.000670693000011,271
270,534.0,0.000690425000009,281
280,538.0,0.00071267900001,291
290,544.0,0.00073251300001,301
300,544.0,0.000752813000013,311
310,546.0,0.000771586000013,321
320,550.0,0.00079073900001,331
330,552.0,0.000808802000009,341
340,554.0,0.000827893000007,351
350,554.0,0.000846836000008,361
360,556.0,0.000874398000008,371
370,558.0,0.000896900000008,381
380,560.0,0.00091753400001,391
390,560.0,0.000937150000013,401
400,566.0,0.00105661400001,411
410,568.0,0.00108445000001,421
420,570.0,0.001107346,431
430,574.0,0.00122753500001,441
440,580.0,0.00162730900001,451
450,584.0,0.00168422700001,461
460,586.0,0.00171113400001,471
470,586.0,0.00173699700002,481
480,586.0,0.00175661500002,491
490,586.0,0.00177477400002,501
500,586.0,0.00179216200002,511
510,586.0,0.00180965200002,521
520,588.0,0.00182966800002,531
530,590.0,0.00188939500002,541
540,592.0,0.00193015400002,551
550,594.0,0.00197310400002,561
560,594.0,0.00199046100003,571
570,596.0,0.00201808300003,581
580,596.0,0.00203913900003,591
590,598.0,0.00206821900004,601
600,600.0,0.00209013500004,611
610,600.0,0.00211745300004,621
620,604.0,0.00213901600004,631
630,604.0,0.00216176100004,641
640,606.0,0.00218540600004,651
650,612.0,0.00220723600004,661
660,614.0,0.00222640000004,671
670,616.0,0.00230667600004,681
680,620.0,0.00232487700004,691
690,620.0,0.00234358200003,701
700,624.0,0.00244385600003,711
710,624.0,0.00246671900003,721
720,626.0,0.00248828300003,731
730,626.0,0.00250873900003,741
740,626.0,0.00253641700003,751
750,626.0,0.00255526800003,761
760,630.0,0.00257424700003,771
770,630.0,0.00259312400004,781
780,630.0,0.00266733500003,791
790,632.0,0.00268670900003,801
800,634.0,0.00270553200003,811
810,636.0,0.00272354300003,821
820,640.0,0.00275781200003,831
