iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.131319262778,0.130930095374,0.130702877691,0.423423423423,0.437125748503,0.430622009569,0.127272727273,0.160714285714,0.118518518519,0.000292810999994
10,0.130616274176,0.131676648577,0.13325691647,0.462462462462,0.48502994012,0.459330143541,0.131067961165,0.258620689655,0.124031007752,0.002571548
20,0.126708069169,0.126699577024,0.128616485145,0.486486486486,0.473053892216,0.488038277512,0.0655737704918,0.12,0.0854700854701,0.00713220399999
30,0.128254036536,0.130572495822,0.128656808197,0.484984984985,0.467065868263,0.492822966507,0.192941176471,0.239316239316,0.184615384615,0.009959114
40,0.127253385751,0.131709891338,0.127868089372,0.492492492492,0.479041916168,0.488038277512,0.235294117647,0.24347826087,0.207407407407,0.012289204
50,0.13359749039,0.141086499136,0.135783352352,0.459459459459,0.413173652695,0.454545454545,0.2,0.209677419355,0.197183098592,0.014881423
60,0.134190392146,0.140631311097,0.135303667496,0.447447447447,0.425149700599,0.44976076555,0.185840707965,0.238095238095,0.195804195804,0.017343037
70,0.128708186714,0.129318499588,0.131000815725,0.492492492492,0.479041916168,0.502392344498,0.0231213872832,0.0224719101124,0.037037037037,0.019981838
80,0.129315760349,0.128890950059,0.131308438752,0.501501501502,0.491017964072,0.497607655502,0.0177514792899,0.0229885057471,0,0.024291182
90,0.135332011066,0.136973754627,0.138123660721,0.503003003003,0.502994011976,0.497607655502,0.0293255131965,0.0235294117647,0,0.026181846
100,0.134202576761,0.135876266319,0.138388750428,0.510510510511,0.51497005988,0.502392344498,0.0523255813953,0.0470588235294,0.037037037037,0.0284458109999
110,0.136266750048,0.13686161205,0.139628510429,0.510510510511,0.508982035928,0.502392344498,0.0523255813953,0.0238095238095,0.0188679245283,0.033570758
120,0.135316183853,0.134695035086,0.1379615672,0.512012012012,0.497005988024,0.497607655502,0.0634005763689,0.0666666666667,0.018691588785,0.0365121589999
130,0.132764995069,0.131157811925,0.137222476084,0.516516516517,0.51497005988,0.497607655502,0.08,0.10989010989,0.018691588785,0.038691604
140,0.131004821748,0.129210646362,0.133970458518,0.506006006006,0.508982035928,0.492822966507,0.0237388724036,0.0238095238095,0,0.04070447
150,0.14601316283,0.143360434411,0.14811234069,0.5,0.502994011976,0.497607655502,0,0,0,0.042672348
160,0.151060605114,0.148222244355,0.152807872713,0.5,0.502994011976,0.497607655502,0,0,0,0.046711317
170,0.14668736789,0.144030192041,0.148825471408,0.5,0.502994011976,0.497607655502,0,0,0,0.048677871
180,0.145071610767,0.143382965027,0.14633197873,0.5,0.502994011976,0.497607655502,0,0,0,0.050490309
190,0.146837429723,0.144039564451,0.148466303521,0.5,0.502994011976,0.497607655502,0,0,0,0.052369581
200,0.147576493205,0.144558291718,0.149495778884,0.5,0.502994011976,0.497607655502,0,0,0,0.054251124
210,0.161027808854,0.157097392318,0.162957950869,0.5,0.502994011976,0.497607655502,0,0,0,0.058620935
220,0.158022120269,0.153768280348,0.15938383172,0.5,0.502994011976,0.497607655502,0,0,0,0.060433185
230,0.150008836559,0.149374220903,0.14884673151,0.5,0.502994011976,0.497607655502,0,0,0,0.062425253
240,0.142774743779,0.14258287159,0.142051292937,0.501501501502,0.502994011976,0.502392344498,0.0059880239521,0,0.0188679245283,0.064385273
250,0.144759164851,0.143827968743,0.144992232799,0.501501501502,0.502994011976,0.497607655502,0.0059880239521,0,0,0.066253063
260,0.150382285686,0.149092477663,0.150928161789,0.5,0.502994011976,0.497607655502,0,0,0,0.068216712
270,0.149807165623,0.148766471761,0.149083308432,0.5,0.502994011976,0.497607655502,0,0,0,0.070761879
280,0.147398224765,0.146180433889,0.146869353946,0.5,0.502994011976,0.497607655502,0,0,0,0.072539784
290,0.158027605877,0.15688270305,0.157340159283,0.5,0.502994011976,0.497607655502,0,0,0,0.074222091
300,0.156007688392,0.155637781084,0.156387835936,0.5,0.502994011976,0.497607655502,0,0,0,0.075962688
310,0.166620773599,0.165577996041,0.167116833216,0.5,0.502994011976,0.497607655502,0,0,0,0.077450811
320,0.167311662615,0.166925077716,0.168277251794,0.5,0.502994011976,0.497607655502,0,0,0,0.079730374
330,0.172786075221,0.171935288057,0.174922603486,0.5,0.502994011976,0.497607655502,0,0,0,0.081707759
340,0.172752663055,0.171794510153,0.17443807995,0.5,0.502994011976,0.497607655502,0,0,0,0.08373003
350,0.172074718469,0.171303806143,0.174308603434,0.5,0.502994011976,0.497607655502,0,0,0,0.086029712
360,0.176300622156,0.175960784404,0.178235852772,0.5,0.502994011976,0.497607655502,0,0,0,0.087677335
370,0.174367943375,0.173244676122,0.17501286551,0.5,0.502994011976,0.497607655502,0,0,0,0.089570498
380,0.172260232885,0.17123338733,0.173845531803,0.5,0.502994011976,0.497607655502,0,0,0,0.091872943
390,0.185014929889,0.184089670115,0.186096150466,0.5,0.502994011976,0.497607655502,0,0,0,0.094102325
400,0.185354073265,0.184169054932,0.186401474393,0.5,0.502994011976,0.497607655502,0,0,0,0.095812334
410,0.181537199176,0.180831025529,0.182720713266,0.5,0.502994011976,0.497607655502,0,0,0,0.097571619
420,0.183964167132,0.182878303862,0.186185966125,0.5,0.502994011976,0.497607655502,0,0,0,0.099607945
430,0.18273398829,0.18277359805,0.184990420582,0.5,0.502994011976,0.497607655502,0,0,0,0.102769029
440,0.183938669904,0.18348172195,0.186543621194,0.5,0.502994011976,0.497607655502,0,0,0,0.10474746
450,0.208540692166,0.205221623349,0.210896908259,0.5,0.502994011976,0.497607655502,0,0,0,0.106724339
460,0.20834582657,0.205005931098,0.211492898047,0.5,0.502994011976,0.497607655502,0,0,0,0.108560587
470,0.208364161491,0.205111967872,0.210603619569,0.5,0.502994011976,0.497607655502,0,0,0,0.110426291
480,0.207298448777,0.205295121755,0.21074899463,0.5,0.502994011976,0.497607655502,0,0,0,0.11238628
490,0.207420098193,0.204998749881,0.211542974675,0.5,0.502994011976,0.497607655502,0,0,0,0.114228888
500,0.206740976756,0.204291446508,0.210630244764,0.5,0.502994011976,0.497607655502,0,0,0,0.116200125
510,0.207302141506,0.204404822078,0.211825115239,0.5,0.502994011976,0.497607655502,0,0,0,0.118093472
520,0.20735011593,0.204400337578,0.21224506452,0.5,0.502994011976,0.497607655502,0,0,0,0.120241031
530,0.206546782742,0.204751633584,0.21038970313,0.5,0.502994011976,0.497607655502,0,0,0,0.121996137
540,0.188617826672,0.185991477045,0.193956928627,0.5,0.502994011976,0.497607655502,0,0,0,0.123827138
550,0.188482597744,0.185596246976,0.193655609651,0.5,0.502994011976,0.497607655502,0,0,0,0.12568959
560,0.18965949664,0.18534790839,0.19666663637,0.5,0.502994011976,0.497607655502,0,0,0,0.127585243
570,0.18735362409,0.182386991629,0.194055816001,0.5,0.502994011976,0.497607655502,0,0,0,0.129592815
580,0.188065691908,0.183779643167,0.194225850136,0.5,0.502994011976,0.497607655502,0,0,0,0.131865856
590,0.1947132326,0.188029962602,0.199857535587,0.5,0.502994011976,0.497607655502,0,0,0,0.133741557
600,0.192874553969,0.185873884294,0.197755229546,0.5,0.502994011976,0.497607655502,0,0,0,0.135564804
610,0.194671387307,0.186264424365,0.198654628834,0.5,0.502994011976,0.497607655502,0,0,0,0.137554663
620,0.194431887519,0.18684765657,0.19878762588,0.5,0.502994011976,0.497607655502,0,0,0,0.139375803
630,0.193017492542,0.185692014879,0.196375251399,0.5,0.502994011976,0.497607655502,0,0,0,0.141280877
640,0.19246087473,0.184383850286,0.196216809086,0.5,0.502994011976,0.497607655502,0,0,0,0.143229784
650,0.192579588513,0.184375035328,0.197313239189,0.5,0.502994011976,0.497607655502,0,0,0,0.145008619
660,0.191727502793,0.183585902123,0.197241355953,0.5,0.502994011976,0.497607655502,0,0,0,0.146816676
670,0.19027476577,0.182504367454,0.196773575093,0.5,0.502994011976,0.497607655502,0,0,0,0.148721734
680,0.190454306396,0.182531816927,0.196429681586,0.5,0.502994011976,0.497607655502,0,0,0,0.150560597
690,0.190199590722,0.182229369943,0.195927186492,0.5,0.502994011976,0.497607655502,0,0,0,0.152494201
700,0.189454100029,0.181984195388,0.195875052175,0.5,0.502994011976,0.497607655502,0,0,0,0.154455942
710,0.186310787326,0.178649939036,0.192705265267,0.5,0.502994011976,0.497607655502,0,0,0,0.156357432
720,0.185574823243,0.177847119384,0.191920647431,0.5,0.502994011976,0.497607655502,0,0,0,0.158208534
730,0.185007792286,0.178356596699,0.191863089622,0.5,0.502994011976,0.497607655502,0,0,0,0.159884967
740,0.18510944001,0.17903652452,0.192273686173,0.5,0.502994011976,0.497607655502,0,0,0,0.161844859
750,0.183576751333,0.177643991854,0.190700058924,0.5,0.502994011976,0.497607655502,0,0,0,0.163672945
760,0.178608376278,0.172028300825,0.183154649081,0.5,0.502994011976,0.497607655502,0,0,0,0.165384644
770,0.190226933123,0.184721425671,0.194235452081,0.5,0.502994011976,0.497607655502,0,0,0,0.167282187
780,0.177338122429,0.171435309805,0.181594668827,0.5,0.502994011976,0.497607655502,0,0,0,0.168686082
790,0.176185340057,0.169764683797,0.18120874714,0.5,0.502994011976,0.497607655502,0,0,0,0.170576918
800,0.174975109936,0.168462805413,0.179665977549,0.5,0.502994011976,0.497607655502,0,0,0,0.172477204
