iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.125281065309,0.128985629336,0.121825958727,0.551051051051,0.491017964072,0.631578947368,0.584144645341,0.514285714286,0.669527896996,0.000398810999997
10,0.144722579697,0.148319267057,0.140169438661,0.265765765766,0.22754491018,0.33971291866,0.354029062087,0.295081967213,0.434426229508,0.00286962800001
20,0.153386751546,0.155995437241,0.148083032766,0.325825825826,0.293413173653,0.325358851675,0.480924855491,0.438095238095,0.479704797048,0.00510223900002
30,0.150191128361,0.150311434307,0.148814759616,0.339339339339,0.365269461078,0.349282296651,0.482352941176,0.495238095238,0.503649635036,0.00736354600003
40,0.145382220489,0.147265337512,0.143353187213,0.399399399399,0.425149700599,0.416267942584,0.54128440367,0.559633027523,0.570422535211,0.016241347
50,0.148840157363,0.15062607293,0.14625092646,0.426426426426,0.443113772455,0.444976076555,0.582969432314,0.590308370044,0.610738255034,0.0186041780001
60,0.151764986085,0.154680603392,0.145588331774,0.426426426426,0.431137724551,0.454545454545,0.588362068966,0.585152838428,0.622516556291,0.0209602280001
70,0.155604779926,0.158404930672,0.151235623118,0.399399399399,0.40119760479,0.435406698565,0.564270152505,0.557522123894,0.601351351351,0.0232417730001
80,0.158842711723,0.160464709204,0.15406353129,0.399399399399,0.389221556886,0.416267942584,0.566160520607,0.552631578947,0.585034013605,0.0260561490001
90,0.154545485421,0.156209083443,0.150106398551,0.432432432432,0.431137724551,0.435406698565,0.602941176471,0.595744680851,0.604026845638,0.030010718
100,0.154682920086,0.155739445641,0.150015551534,0.433933933934,0.431137724551,0.435406698565,0.604407135362,0.595744680851,0.604026845638,0.031678948
110,0.142485477819,0.146549909059,0.139374765664,0.466966966967,0.461077844311,0.473684210526,0.632124352332,0.621848739496,0.635761589404,0.033546344
120,0.142015479303,0.143481667699,0.139501943089,0.456456456456,0.467065868263,0.454545454545,0.614893617021,0.614718614719,0.612244897959,0.035544222
130,0.141696456129,0.143533994725,0.139730611608,0.454954954955,0.467065868263,0.464114832536,0.615058324496,0.614718614719,0.621621621622,0.037496556
140,0.141229348693,0.144542656814,0.138002435355,0.451951951952,0.467065868263,0.464114832536,0.616193480547,0.621276595745,0.624161073826,0.039219646
150,0.139754461994,0.142542584279,0.135718570777,0.475975975976,0.455089820359,0.488038277512,0.616904500549,0.602620087336,0.629757785467,0.041110362
160,0.125921365504,0.12662559062,0.123533802574,0.478978978979,0.473053892216,0.464114832536,0.635120925342,0.63025210084,0.624161073826,0.0428805410001
170,0.125114933769,0.124570512775,0.123187294442,0.477477477477,0.48502994012,0.468899521531,0.638253638254,0.635593220339,0.63122923588,0.0451220410001
180,0.117666751287,0.117047046828,0.115728360197,0.692192192192,0.670658682635,0.698564593301,0.735483870968,0.715025906736,0.744939271255,0.0464668340001
190,0.121833354877,0.121780944501,0.120481551957,0.615615615616,0.592814371257,0.636363636364,0.673469387755,0.656565656566,0.693548387097,0.0484010520001
