iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.12637736464,0.125466310096,0.125965680853,0.501501501502,0.502994011976,0.511961722488,0.665322580645,0.666666666667,0.673076923077,0.113467999
10,0.143390481855,0.140783576374,0.144015230903,0.441441441441,0.449101796407,0.464114832536,0.11004784689,0.0416666666667,0.138461538462,1.134156116
20,0.137396845005,0.13999985268,0.136686421236,0.430930930931,0.353293413174,0.411483253589,0.405023547881,0.349397590361,0.405797101449,1.217435485
30,0.129138322653,0.126909287745,0.127132624184,0.43993993994,0.461077844311,0.492822966507,0.270058708415,0.285714285714,0.329113924051,1.257481192
40,0.115669900231,0.115221796581,0.111561973248,0.587087087087,0.580838323353,0.626794258373,0.621733149931,0.623655913978,0.669491525424,1.302838648
50,0.123180315209,0.124103055611,0.123128192727,0.460960960961,0.455089820359,0.473684210526,0.095717884131,0.0618556701031,0.0677966101695,1.351720351
60,0.115672529459,0.119163025632,0.117217538904,0.5,0.502994011976,0.497607655502,0,0,0,1.430337332
70,0.102953481654,0.103385700442,0.105035510185,0.5,0.502994011976,0.497607655502,0,0,0,1.486235699
80,0.0865640839885,0.0901081575968,0.0886003359255,0.858858858859,0.838323353293,0.856459330144,0.842281879195,0.82119205298,0.838709677419,1.523540448
90,0.073622777562,0.0788947720577,0.0753317429812,0.899399399399,0.88622754491,0.885167464115,0.902474526929,0.891428571429,0.888888888889,1.564160674
100,0.0699196690298,0.0751940953788,0.0717373566386,0.924924924925,0.904191616766,0.913875598086,0.927536231884,0.908045977011,0.916666666667,1.602570701
110,0.0711975453727,0.0745079416667,0.0714912546135,0.905405405405,0.88622754491,0.885167464115,0.905829596413,0.892655367232,0.888888888889,1.645228625
120,0.0799179933442,0.083947131694,0.0826456219827,0.870870870871,0.868263473054,0.856459330144,0.877492877493,0.876404494382,0.866071428571,1.684177616
130,0.0645491088108,0.0678136037091,0.0645321513922,0.927927927928,0.946107784431,0.937799043062,0.927710843373,0.946107784431,0.934673366834,1.715722034
140,0.0753794467773,0.0785473420823,0.0761053108606,0.897897897898,0.88622754491,0.894736842105,0.89375,0.88622754491,0.891089108911,1.752209905
150,0.0749400115252,0.0761172410156,0.074651970221,0.89039039039,0.916167664671,0.894736842105,0.88467614534,0.914634146341,0.891089108911,1.794049102
160,0.0690284878965,0.0737339526548,0.0715189048084,0.86036036036,0.868263473054,0.861244019139,0.856259659969,0.870588235294,0.859903381643,1.852430642
170,0.0668584874933,0.0706959980186,0.0676583482711,0.962462462462,0.97005988024,0.956937799043,0.961479198767,0.969325153374,0.955223880597,1.888901905
180,0.0582630734661,0.0595049924652,0.0616443921511,0.914414414414,0.928143712575,0.88038277512,0.911627906977,0.928571428571,0.867724867725,1.937459683
190,0.0549882174173,0.0598037591362,0.0550809641709,0.962462462462,0.946107784431,0.952153110048,0.962178517398,0.945454545455,0.95145631068,1.980516608
200,0.0578189311813,0.0601971687049,0.0586054474741,0.965465465465,0.964071856287,0.956937799043,0.964777947933,0.963855421687,0.955223880597,2.020191658
210,0.0490350388366,0.0511705591414,0.0492124393161,0.957957957958,0.958083832335,0.971291866029,0.95652173913,0.95652173913,0.970588235294,2.058557523
220,0.0427500493668,0.0435004116577,0.0432978586235,0.978978978979,0.988023952096,0.971291866029,0.978723404255,0.987951807229,0.970588235294,2.098323502
230,0.0398930144418,0.0415681529207,0.0386419868164,0.96996996997,0.964071856287,0.980861244019,0.969418960245,0.962962962963,0.980582524272,2.138844425
240,0.0390788813263,0.0389004466892,0.0407939484629,0.957957957958,0.958083832335,0.947368421053,0.95625,0.95652173913,0.94472361809,2.218066319
250,0.041314625682,0.039173745557,0.0446133975197,0.945945945946,0.958083832335,0.933014354067,0.943573667712,0.957575757576,0.929292929293,2.271079787
260,0.0345495053594,0.0346327727875,0.0359210571411,0.978978978979,0.994011976048,0.961722488038,0.978593272171,0.993939393939,0.960396039604,2.323274973
270,0.0402439090421,0.0405696641403,0.0420932195331,0.942942942943,0.958083832335,0.942583732057,0.942073170732,0.957055214724,0.941747572816,2.35882338
280,0.0259402625013,0.0256670853359,0.0237284578571,0.966966966967,0.976047904192,0.980861244019,0.966153846154,0.975903614458,0.980582524272,2.389016765
290,0.0221382145258,0.0262427599227,0.0236014265122,0.96996996997,0.952095808383,0.980861244019,0.970326409496,0.952941176471,0.980582524272,2.420934817
300,0.0263952410431,0.0325212936574,0.0279019998918,0.951951951952,0.946107784431,0.966507177033,0.953488372093,0.947976878613,0.967136150235,2.454405564
310,0.0170114977422,0.0219665270922,0.0171062709388,0.990990990991,0.982035928144,0.980861244019,0.991071428571,0.982035928144,0.981132075472,2.491531783
320,0.0168195419329,0.0208936002687,0.016172283766,0.989489489489,0.982035928144,0.985645933014,0.98956780924,0.982035928144,0.985915492958,2.526309341
