iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.129796988852,0.12720176151,0.133743867114,0.463963963964,0.48502994012,0.435406698565,0.599326599327,0.616071428571,0.569343065693,0.103309837
10,0.147677686535,0.157910797778,0.147764411565,0.5,0.497005988024,0.502392344498,0.666666666667,0.664,0.668789808917,1.123902692
20,0.11243364627,0.112207701858,0.113167292904,0.603603603604,0.610778443114,0.569377990431,0.383177570093,0.444444444444,0.307692307692,1.201307844
30,0.113759045372,0.11411371282,0.117952108095,0.611111111111,0.568862275449,0.569377990431,0.454736842105,0.428571428571,0.391891891892,1.286900448
40,0.104373987607,0.102071211362,0.113612142538,0.653153153153,0.694610778443,0.564593301435,0.56,0.627737226277,0.40522875817,1.363804349
50,0.10101892381,0.099002268443,0.104988046184,0.656156156156,0.688622754491,0.598086124402,0.523908523909,0.58064516129,0.391304347826,1.428447879
60,0.100446514084,0.096536476562,0.110704175949,0.648648648649,0.724550898204,0.578947368421,0.522448979592,0.651515151515,0.36231884058,1.465589092
70,0.103786338536,0.100526720178,0.112988787124,0.645645645646,0.658682634731,0.569377990431,0.520325203252,0.544,0.347826086957,1.500847221
80,0.0980772698337,0.0917673762014,0.112804115879,0.684684684685,0.74251497006,0.593301435407,0.635416666667,0.722580645161,0.472049689441,1.539762817
90,0.0725843442397,0.0680078392582,0.0815526238408,0.833333333333,0.844311377246,0.794258373206,0.8224,0.835443037975,0.772486772487,1.574816177
100,0.0698862498869,0.0675968137574,0.078850328037,0.842342342342,0.832335329341,0.784688995215,0.831460674157,0.820512820513,0.75935828877,1.616464858
110,0.0787942382443,0.0712150995817,0.0852632128024,0.8003003003,0.850299401198,0.736842105263,0.780165289256,0.83660130719,0.682080924855,1.659061008
120,0.0787817177702,0.0789093551088,0.0862966736047,0.803303303303,0.814371257485,0.794258373206,0.78347107438,0.791946308725,0.762430939227,1.703666674
130,0.0722392310773,0.0716128696603,0.080795322369,0.834834834835,0.832335329341,0.813397129187,0.820261437908,0.815789473684,0.789189189189,1.745399781
140,0.060407488341,0.0576972435808,0.0638150526417,0.891891891892,0.916167664671,0.88995215311,0.884984025559,0.9125,0.879581151832,1.804714196
150,0.0461510211759,0.0466903907853,0.0508539612112,0.917417417417,0.904191616766,0.885167464115,0.913385826772,0.9,0.877551020408,1.850438317
