iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.141269035016,0.140149292969,0.1422423923,0.385885885886,0.431137724551,0.377990430622,0.537853107345,0.585152838428,0.514925373134,0.012399545
10,0.139780058636,0.140385936012,0.140958908777,0.406906906907,0.425149700599,0.411483253589,0.522370012092,0.563636363636,0.535849056604,0.11593375
20,0.149781851801,0.150688047422,0.15200599881,0.40990990991,0.383233532934,0.368421052632,0.478087649402,0.492610837438,0.435897435897,0.163465332
30,0.149846122558,0.149715680525,0.15291268829,0.424924924925,0.419161676647,0.406698564593,0.494055482166,0.517412935323,0.460869565217,0.231202025
40,0.147865824944,0.14660828277,0.149836883977,0.444444444444,0.431137724551,0.421052631579,0.515706806283,0.52736318408,0.47619047619,0.290628338
50,0.148326718415,0.146529474791,0.151347476474,0.43993993994,0.425149700599,0.397129186603,0.507265521797,0.524752475248,0.452173913043,0.350029263
60,0.148580545083,0.146741703785,0.151950993988,0.442942942943,0.425149700599,0.401913875598,0.511198945982,0.524752475248,0.458874458874,0.404261332
70,0.148339070735,0.146919422811,0.151556228287,0.442942942943,0.425149700599,0.401913875598,0.511198945982,0.524752475248,0.458874458874,0.451549338
80,0.138582079453,0.138857380103,0.140947526758,0.453453453453,0.431137724551,0.459330143541,0.543859649123,0.558139534884,0.553359683794,0.491648219
90,0.126168186008,0.135850701743,0.130230896121,0.509009009009,0.497005988024,0.507177033493,0.644951140065,0.652892561983,0.641114982578,0.552280874
100,0.122511561282,0.129951284229,0.126457258903,0.540540540541,0.508982035928,0.55023923445,0.649885583524,0.646551724138,0.664285714286,0.606199552
110,0.117609246133,0.125428734399,0.120768677299,0.570570570571,0.538922155689,0.574162679426,0.665105386417,0.660792951542,0.676363636364,0.669681096
120,0.117246070331,0.124352574279,0.120361931803,0.578078078078,0.586826347305,0.574162679426,0.662665066026,0.68778280543,0.661596958175,0.69092042
130,0.106762838119,0.110923398115,0.110768366493,0.654654654655,0.652694610778,0.631578947368,0.677871148459,0.701030927835,0.641860465116,0.693206987
140,0.107075211356,0.111699351482,0.110445272145,0.644144144144,0.634730538922,0.645933014354,0.670375521558,0.693467336683,0.663636363636,0.705374716
150,0.105527980069,0.111079954605,0.110237247764,0.654654654655,0.634730538922,0.626794258373,0.690860215054,0.70243902439,0.657894736842,0.707145555
160,0.104097557314,0.110711304503,0.108723619505,0.648648648649,0.634730538922,0.626794258373,0.688829787234,0.70243902439,0.660869565217,0.709234497
170,0.102670944821,0.109062257945,0.107477086337,0.657657657658,0.640718562874,0.631578947368,0.697612732095,0.708737864078,0.663755458515,0.719390213
