iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.127488570413,0.122355127134,0.133146073998,0.503003003003,0.502994011976,0.497607655502,0.0119402985075,0,0,0.00181197
10,0.117143614121,0.112869258416,0.122998547906,0.636636636637,0.700598802395,0.588516746411,0.618296529968,0.698795180723,0.542553191489,0.078607695
20,0.115892035127,0.110397804742,0.12326593597,0.674174174174,0.712574850299,0.617224880383,0.659340659341,0.703703703704,0.574468085106,0.131455659
30,0.0964126555705,0.093346401283,0.100368505876,0.822822822823,0.862275449102,0.751196172249,0.813880126183,0.862275449102,0.720430107527,0.177841842
40,0.0937306305504,0.0891612655489,0.097834380443,0.833333333333,0.880239520958,0.775119617225,0.825196850394,0.876543209877,0.751322751323,0.2351358
50,0.0923530903854,0.0889670817385,0.0964568575363,0.846846846847,0.862275449102,0.77033492823,0.84012539185,0.860606060606,0.747368421053,0.289957821
60,0.0910591845002,0.0881175612129,0.0950606706721,0.851351351351,0.874251497006,0.784688995215,0.845070422535,0.87573964497,0.761904761905,0.345722473
70,0.0891206929619,0.0872381491776,0.0935853779874,0.852852852853,0.880239520958,0.77990430622,0.848765432099,0.882352941176,0.760416666667,0.384366709
80,0.0886720226652,0.0868077604262,0.0932308140951,0.851351351351,0.880239520958,0.775119617225,0.847457627119,0.882352941176,0.756476683938,0.446566426
90,0.0867082068374,0.0849892027667,0.0909849998817,0.851351351351,0.88622754491,0.789473684211,0.847926267281,0.888888888889,0.773195876289,0.50672754
100,0.0828910707661,0.0820370863652,0.08954826894,0.888888888889,0.916167664671,0.822966507177,0.885448916409,0.918604651163,0.804232804233,0.549962671
110,0.0801922647447,0.0799918343127,0.087382338511,0.891891891892,0.892215568862,0.837320574163,0.888544891641,0.894117647059,0.81914893617,0.596749959
120,0.0760266424256,0.0763711915833,0.0826709070731,0.902402402402,0.904191616766,0.842105263158,0.902255639098,0.908045977011,0.830769230769,0.621081915
130,0.0758771189437,0.0761487111352,0.0826355772888,0.903903903904,0.904191616766,0.842105263158,0.903903903904,0.908045977011,0.830769230769,0.622977218
140,0.0789673658356,0.0777874334669,0.0875003150624,0.87987987988,0.880239520958,0.808612440191,0.879518072289,0.885057471264,0.795918367347,0.624667683
150,0.0742830593491,0.074443337187,0.0805810926403,0.906906906907,0.904191616766,0.861244019139,0.908284023669,0.908045977011,0.854271356784,0.626384958
160,0.070908869642,0.0710358826506,0.0769967266137,0.903903903904,0.910179640719,0.846889952153,0.90332326284,0.914285714286,0.835051546392,0.628260148
170,0.0700260601962,0.0706833966905,0.0760588143581,0.918918918919,0.904191616766,0.851674641148,0.918674698795,0.906976744186,0.839378238342,0.630249158
180,0.0625794895964,0.0622332188091,0.0720455073822,0.917417417417,0.904191616766,0.866028708134,0.915514592934,0.903614457831,0.852631578947,0.632423199
190,0.0624775909107,0.0623879949034,0.0714460197334,0.915915915916,0.910179640719,0.866028708134,0.914110429448,0.909090909091,0.852631578947,0.635000446
200,0.0613964516672,0.061310463313,0.0703745064301,0.923423423423,0.916167664671,0.866028708134,0.92213740458,0.915662650602,0.852631578947,0.637181338
210,0.0603296803538,0.0605526426171,0.0687540325531,0.921921921922,0.910179640719,0.870813397129,0.920731707317,0.910179640719,0.858638743455,0.639250602
220,0.0589755934895,0.0595129551984,0.0663936776438,0.926426426426,0.910179640719,0.870813397129,0.925418569254,0.91124260355,0.858638743455,0.6415828
230,0.0567807750683,0.0576181535045,0.0638303832085,0.929429429429,0.928143712575,0.875598086124,0.928895612708,0.929411764706,0.864583333333,0.643690987
240,0.0534021418835,0.0541558354801,0.0603070538595,0.932432432432,0.928143712575,0.875598086124,0.931714719272,0.929411764706,0.864583333333,0.645129869
250,0.0471532927391,0.0497110767089,0.0466884198331,0.951951951952,0.940119760479,0.961722488038,0.951515151515,0.940476190476,0.960784313725,0.646836771
260,0.0435154475802,0.0487422328992,0.0419864531897,0.935435435435,0.928143712575,0.933014354067,0.936106983655,0.931034482759,0.932692307692,0.648439163
270,0.0403758213909,0.047381755223,0.0392653454825,0.933933933934,0.922155688623,0.933014354067,0.935103244838,0.925714285714,0.933333333333,0.650106092
280,0.033479339864,0.040183996541,0.0338488089099,0.956456456456,0.952095808383,0.952153110048,0.95690936107,0.953488372093,0.95145631068,0.657057728
290,0.0338716549365,0.0385556602615,0.0364366619585,0.957957957958,0.952095808383,0.937799043062,0.958456973294,0.953488372093,0.936585365854,0.658529787
300,0.0315760184304,0.0377571238904,0.0331916347696,0.959459459459,0.946107784431,0.947368421053,0.96011816839,0.947976878613,0.946859903382,0.66023384
310,0.0274370097515,0.0293840507367,0.0317662253154,0.971471471471,0.976047904192,0.956937799043,0.97176820208,0.97619047619,0.956937799043,0.661934128
320,0.0273770388306,0.0298551253382,0.0313620992705,0.966966966967,0.97005988024,0.966507177033,0.967359050445,0.970414201183,0.96682464455,0.666309835
330,0.0281080445841,0.0302443183782,0.0323636841986,0.962462462462,0.964071856287,0.956937799043,0.963072378139,0.964705882353,0.957746478873,0.668042683
340,0.0261524414312,0.0279381100998,0.0299290723247,0.975975975976,0.97005988024,0.971291866029,0.976261127596,0.970414201183,0.971698113208,0.66972266
350,0.0187511663419,0.0199478150772,0.023159540437,0.984984984985,0.976047904192,0.980861244019,0.985119047619,0.97619047619,0.981132075472,0.6712662
360,0.0189757728716,0.021460888533,0.0244653475227,0.984984984985,0.976047904192,0.980861244019,0.985119047619,0.97619047619,0.981132075472,0.672969527
370,0.0170711631374,0.0181003035457,0.0231135622226,0.990990990991,0.988023952096,0.980861244019,0.991071428571,0.987951807229,0.981132075472,0.674857196
380,0.0170049835813,0.0179854568641,0.0232085453505,0.992492492492,0.988023952096,0.980861244019,0.992548435171,0.987951807229,0.981132075472,0.677347215
390,0.0169592748009,0.0182339182867,0.0239248780874,0.993993993994,0.988023952096,0.976076555024,0.994029850746,0.987951807229,0.976525821596,0.679100516
400,0.0160993142701,0.0180000898331,0.0221571778024,0.992492492492,0.988023952096,0.976076555024,0.992548435171,0.987951807229,0.976525821596,0.681115826
410,0.0131462557584,0.0148212543559,0.018389686358,0.992492492492,0.988023952096,0.985645933014,0.992526158445,0.987951807229,0.985781990521,0.682822529
420,0.013046941181,0.014219945119,0.0176569792761,0.992492492492,0.994011976048,0.99043062201,0.992548435171,0.994011976048,0.990566037736,0.684617809
430,0.0128470080793,0.0143499309334,0.0177172042714,0.993993993994,0.988023952096,0.985645933014,0.994029850746,0.987951807229,0.985781990521,0.686441432
440,0.0127468348602,0.0147332236446,0.0179667696948,0.993993993994,0.988023952096,0.985645933014,0.994029850746,0.987951807229,0.985781990521,0.688915509
450,0.0127468348602,0.0147332236446,0.0179667696948,0.993993993994,0.988023952096,0.985645933014,0.994029850746,0.987951807229,0.985781990521,0.690638881
460,0.0125699015107,0.0148590816722,0.0178696545998,0.993993993994,0.988023952096,0.985645933014,0.994029850746,0.987951807229,0.985781990521,0.691915025
470,0.0125958869042,0.014541545108,0.0177084960481,0.992492492492,0.994011976048,0.980861244019,0.992548435171,0.994011976048,0.981132075472,0.693550065
480,0.0135698241093,0.0163892644809,0.0189465917304,0.978978978979,0.964071856287,0.961722488038,0.979228486647,0.964285714286,0.961904761905,0.695572407
490,0.00959349418222,0.0121963887783,0.0135645536498,0.993993993994,0.988023952096,0.99043062201,0.994029850746,0.987951807229,0.990566037736,0.697265546
500,0.00913282560535,0.0116611522602,0.0131279059968,0.993993993994,0.988023952096,0.99043062201,0.994029850746,0.987951807229,0.990566037736,0.698620774
510,0.00900248526864,0.0118747663216,0.0118950189864,0.992492492492,0.982035928144,0.99043062201,0.992548435171,0.982035928144,0.990566037736,0.700290542
520,0.0101992573964,0.0133793390849,0.0131282537257,0.987987987988,0.976047904192,0.985645933014,0.988130563798,0.976470588235,0.985915492958,0.702081765
530,0.00739105651978,0.0114590633208,0.00981429439061,0.987987987988,0.976047904192,0.980861244019,0.988130563798,0.976470588235,0.981132075472,0.703575797
540,0.00577020069577,0.00890575583167,0.00828634542984,0.992492492492,0.988023952096,0.99043062201,0.992548435171,0.987951807229,0.990566037736,0.705323631
550,0.00480729055595,0.00799529695451,0.00722892473076,0.998498498498,0.988023952096,0.99043062201,0.998500749625,0.987951807229,0.990476190476,0.706693895
560,0.00570143100199,0.00914013668243,0.00820250088315,0.995495495495,0.982035928144,0.980861244019,0.995502248876,0.981818181818,0.980952380952,0.708701467
570,0.00481274708576,0.00779240678497,0.00762705803045,0.996996996997,0.988023952096,0.985645933014,0.997005988024,0.987951807229,0.985781990521,0.710443329
580,0.0047937927322,0.00807226573404,0.00705394886462,0.998498498498,0.988023952096,0.985645933014,0.998500749625,0.987951807229,0.985781990521,0.712285956
590,0.0047991422451,0.00839218963951,0.00669823364512,0.996996996997,0.988023952096,0.99043062201,0.996996996997,0.987951807229,0.990476190476,0.715334355
600,0.00431948913072,0.00712551101561,0.00654183079639,0.996996996997,0.994011976048,0.99043062201,0.997005988024,0.994011976048,0.990476190476,0.718313679
610,0.00430702582333,0.00670286087646,0.00656275254333,0.993993993994,0.982035928144,0.995215311005,0.993993993994,0.981818181818,0.995215311005,0.720785008
620,0.00383855466315,0.00638448672171,0.00534337422421,0.995495495495,0.994011976048,0.985645933014,0.995515695067,0.994011976048,0.985781990521,0.723175165
630,0.0024673565452,0.00433690438889,0.00320620596927,0.996996996997,0.994011976048,1.0,0.997005988024,0.994011976048,1.0,0.724912864
640,0.00248767207946,0.00445992668865,0.00324496599705,0.996996996997,0.994011976048,1.0,0.997005988024,0.994011976048,1.0,0.726457687
650,0.00235868786386,0.00398799965788,0.00306879942782,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.728763512
660,0.00212270866941,0.00353653563897,0.00258954035527,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.730416719
670,0.00217657771361,0.00321192899759,0.00183487602777,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.732070334
680,0.0020877125715,0.00329029909767,0.0019097114704,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.733759038
690,0.00203405111261,0.00325474430898,0.00192181954153,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.735355517
700,0.00127447246947,0.00174745201865,0.000905181748718,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.737256957
710,0.00125027589118,0.00192943076872,0.00080523392408,0.998498498498,0.994011976048,1.0,0.998500749625,0.994011976048,1.0,0.738837229
720,0.000780843962683,0.000750251868923,0.000635104895335,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.740531027
730,0.000802131403448,0.000778571160474,0.000630625281268,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.742280127
740,0.000658552492245,0.000867160179204,0.000566596562861,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.744121126
750,0.000641460543475,0.000809533156994,0.000536702300326,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.74584212
760,0.00063685293381,0.000698972157681,0.00051974746846,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.747595087
770,0.000631593115902,0.000746681326604,0.000518361529748,0.998498498498,1.0,1.0,0.998500749625,1.0,1.0,0.749003346
780,0.00200745393248,0.00207668164084,0.000985412879113,0.995495495495,1.0,1.0,0.995515695067,1.0,1.0,0.750646251
790,0.00026673052782,0.000960078411044,0.00059572399012,1.0,1.0,1.0,1.0,1.0,1.0,0.75191735
800,0.000228873726066,9.22889261614e-05,0.000388191897151,1.0,1.0,1.0,1.0,1.0,1.0,0.753609773
810,0.000227110699112,9.08196080588e-05,0.000383226998291,1.0,1.0,1.0,1.0,1.0,1.0,0.755398539
820,0.000215753861725,0.000123889419538,0.000413723144182,1.0,1.0,1.0,1.0,1.0,1.0,0.757039052
830,0.000211479420943,0.000304610880762,0.000390854458199,1.0,1.0,1.0,1.0,1.0,1.0,0.758796947
840,0.000200627339075,0.000236672425174,0.000378177610402,1.0,1.0,1.0,1.0,1.0,1.0,0.760641483
850,0.000225165355411,0.000257798469409,0.000394097726715,1.0,1.0,1.0,1.0,1.0,1.0,0.762254084
860,0.000173072446581,5.94782798231e-05,0.000378041127406,1.0,1.0,1.0,1.0,1.0,1.0,0.763818777
870,0.000189794974842,8.31471788709e-05,0.000413724911392,1.0,1.0,1.0,1.0,1.0,1.0,0.76534466
880,0.00014949711211,3.22852597271e-05,0.000349070844288,1.0,1.0,1.0,1.0,1.0,1.0,0.766976956
890,0.00013017124035,2.41786425325e-05,0.000305503536249,1.0,1.0,1.0,1.0,1.0,1.0,0.768676275
900,0.000129011802716,2.24636948817e-05,0.000304686378462,1.0,1.0,1.0,1.0,1.0,1.0,0.770312329
910,0.000139279822789,2.45539111567e-05,0.000314584390897,1.0,1.0,1.0,1.0,1.0,1.0,0.772134757
920,0.000132967532223,2.40603476112e-05,0.000306924970379,1.0,1.0,1.0,1.0,1.0,1.0,0.77387227
